date,Temperature,Humidity,Light,CO2,Occupancy
2015-02-08 21:10:00,19,27,0,449,0
2015-02-08 21:10:59,20,28,0,444,0
2015-02-08 21:11:59,19,27,0,448,0
2015-02-08 21:13:00,20,28,0,445,0
2015-02-08 21:14:00,19,27,0,448,0
2015-02-08 21:15:00,19,27,0,450,0
2015-02-08 21:16:00,19,28,0,450,0
2015-02-08 21:16:59,20,28,0,451,0
2015-02-08 21:17:59,20,28,0,455,0
2015-02-08 21:19:00,19,28,0,455,0
2015-02-08 21:20:00,19,27,0,454,0
2015-02-08 21:21:00,20,28,0,452,0
2015-02-08 21:22:00,20,28,0,451,0
2015-02-08 21:23:00,20,28,0,447,0
2015-02-08 21:23:59,19,28,0,450,0
2015-02-08 21:24:59,20,28,0,446,0
2015-02-08 21:26:00,20,28,0,447,0
2015-02-08 21:27:00,19,28,0,449,0
2015-02-08 21:28:00,20,28,0,449,0
2015-02-08 21:29:00,20,28,0,448,0
2015-02-08 21:29:59,19,28,0,447,0
2015-02-08 21:30:59,19,28,0,447,0
2015-02-08 21:32:00,20,28,0,454,0
2015-02-08 21:33:00,20,28,0,458,0
2015-02-08 21:34:00,20,28,0,450,0
2015-02-08 21:35:00,20,28,0,446,0
2015-02-08 21:36:00,20,28,0,447,0
2015-02-08 21:36:59,20,28,0,448,0
2015-02-08 21:38:00,20,28,0,450,0
2015-02-08 21:39:00,20,28,0,447,0
2015-02-08 21:40:00,20,28,0,447,0
2015-02-08 21:40:59,20,28,0,450,0
2015-02-08 21:42:00,20,28,0,448,0
2015-02-08 21:42:59,20,28,0,447,0
2015-02-08 21:43:59,20,28,0,447,0
2015-02-08 21:45:00,20,28,0,450,0
2015-02-08 21:46:00,20,28,0,454,0
2015-02-08 21:47:00,20,28,0,447,0
2015-02-08 21:48:00,20,28,0,448,0
2015-02-08 21:49:00,20,28,0,449,0
2015-02-08 21:49:59,20,28,0,446,0
2015-02-08 21:51:00,20,28,0,444,0
2015-02-08 21:52:00,20,28,0,445,0
2015-02-08 21:53:00,20,28,0,450,0
2015-02-08 21:53:59,20,28,0,456,0
2015-02-08 21:55:00,20,28,0,452,0
2015-02-08 21:55:59,20,28,0,448,0
2015-02-08 21:56:59,20,28,0,448,0
2015-02-08 21:58:00,20,28,0,450,0
2015-02-08 21:59:00,20,28,0,449,0
2015-02-08 22:00:00,20,28,0,442,0
2015-02-08 22:01:00,20,28,0,444,0
2015-02-08 22:01:59,20,28,0,448,0
2015-02-08 22:02:59,20,28,0,451,0
2015-02-08 22:04:00,20,28,0,444,0
2015-02-08 22:05:00,20,28,0,446,0
2015-02-08 22:06:00,20,28,0,450,0
2015-02-08 22:07:00,20,28,0,447,0
2015-02-08 22:08:00,20,28,0,452,0
2015-02-08 22:08:59,20,28,0,455,0
2015-02-08 22:09:59,20,28,0,453,0
2015-02-08 22:11:00,20,28,0,446,0
2015-02-08 22:12:00,20,28,0,449,0
2015-02-08 22:13:00,20,28,0,451,0
2015-02-08 22:14:00,20,28,0,451,0
2015-02-08 22:14:59,20,28,0,446,0
2015-02-08 22:15:59,20,28,0,443,0
2015-02-08 22:17:00,20,28,0,450,0
2015-02-08 22:18:00,20,28,0,456,0
2015-02-08 22:19:00,20,28,0,456,0
2015-02-08 22:20:00,20,28,0,454,0
2015-02-08 22:21:00,20,28,0,451,0
2015-02-08 22:21:59,20,28,0,451,0
2015-02-08 22:23:00,20,28,0,452,0
2015-02-08 22:24:00,20,28,0,452,0
2015-02-08 22:25:00,20,28,0,454,0
2015-02-08 22:25:59,20,28,0,453,0
2015-02-08 22:27:00,20,28,0,452,0
2015-02-08 22:27:59,20,28,0,447,0
2015-02-08 22:28:59,20,28,0,444,0
2015-02-08 22:30:00,20,28,0,446,0
2015-02-08 22:31:00,20,28,0,448,0
2015-02-08 22:32:00,20,28,0,448,0
2015-02-08 22:33:00,20,28,0,447,0
2015-02-08 22:34:00,20,28,0,443,0
2015-02-08 22:34:59,20,28,0,443,0
2015-02-08 22:36:00,20,28,0,446,0
2015-02-08 22:37:00,20,28,0,453,0
2015-02-08 22:38:00,20,28,0,452,0
2015-02-08 22:38:59,20,28,0,450,0
2015-02-08 22:40:00,20,28,0,451,0
2015-02-08 22:40:59,20,28,0,447,0
2015-02-08 22:41:59,20,28,0,451,0
2015-02-08 22:43:00,20,28,0,450,0
2015-02-08 22:44:00,20,28,0,448,0
2015-02-08 22:45:00,20,28,0,452,0
2015-02-08 22:46:00,20,28,0,454,0
2015-02-08 22:46:59,20,28,0,455,0
2015-02-08 22:47:59,20,28,0,452,0
2015-02-08 22:49:00,20,28,0,452,0
2015-02-08 22:50:00,20,28,0,454,0
2015-02-08 22:51:00,20,28,0,454,0
2015-02-08 22:52:00,20,28,0,454,0
2015-02-08 22:53:00,20,28,0,450,0
2015-02-08 22:53:59,20,28,0,448,0
2015-02-08 22:54:59,20,28,0,444,0
2015-02-08 22:56:00,20,28,0,448,0
2015-02-08 22:57:00,20,28,0,451,0
2015-02-08 22:58:00,20,28,0,449,0
2015-02-08 22:59:00,20,28,0,448,0
2015-02-08 22:59:59,20,28,0,457,0
2015-02-08 23:00:59,20,28,0,452,0
2015-02-08 23:02:00,20,28,0,447,0
2015-02-08 23:03:00,20,28,0,450,0
2015-02-08 23:04:00,20,28,0,452,0
2015-02-08 23:05:00,20,28,0,451,0
2015-02-08 23:06:00,20,28,0,451,0
2015-02-08 23:06:59,20,28,0,449,0
2015-02-08 23:08:00,20,28,0,449,0
2015-02-08 23:09:00,20,28,0,453,0
2015-02-08 23:10:00,20,28,0,448,0
2015-02-08 23:10:59,20,28,0,451,0
2015-02-08 23:12:00,20,28,0,453,0
2015-02-08 23:12:59,20,28,0,447,0
2015-02-08 23:13:59,20,28,0,448,0
2015-02-08 23:15:00,20,28,0,453,0
2015-02-08 23:16:00,20,28,0,452,0
2015-02-08 23:17:00,20,28,0,454,0
2015-02-08 23:18:00,20,28,0,448,0
2015-02-08 23:19:00,20,28,0,454,0
2015-02-08 23:19:59,20,28,0,451,0
2015-02-08 23:21:00,19,28,0,447,0
2015-02-08 23:22:00,20,28,0,452,0
2015-02-08 23:23:00,20,28,0,456,0
2015-02-08 23:23:59,20,28,0,446,0
2015-02-08 23:25:00,19,27,0,448,0
2015-02-08 23:25:59,20,28,0,453,0
2015-02-08 23:26:59,20,28,0,455,0
2015-02-08 23:28:00,20,27,0,451,0
2015-02-08 23:29:00,20,27,0,450,0
2015-02-08 23:30:00,20,27,0,451,0
2015-02-08 23:31:00,20,27,0,450,0
2015-02-08 23:31:59,20,27,0,449,0
2015-02-08 23:32:59,20,27,0,448,0
2015-02-08 23:34:00,20,27,0,447,0
2015-02-08 23:35:00,20,27,0,450,0
2015-02-08 23:36:00,20,27,0,459,0
2015-02-08 23:37:00,20,27,0,453,0
2015-02-08 23:38:00,20,27,0,454,0
2015-02-08 23:38:59,20,27,0,456,0
2015-02-08 23:39:59,20,27,0,458,0
2015-02-08 23:41:00,20,27,0,452,0
2015-02-08 23:42:00,20,27,0,453,0
2015-02-08 23:43:00,20,27,0,453,0
2015-02-08 23:44:00,20,27,0,460,0
2015-02-08 23:44:59,20,27,0,455,0
2015-02-08 23:45:59,20,27,0,453,0
2015-02-08 23:47:00,20,27,0,455,0
2015-02-08 23:48:00,20,27,0,451,0
2015-02-08 23:49:00,20,27,0,453,0
2015-02-08 23:50:00,20,27,0,454,0
2015-02-08 23:51:00,20,27,0,448,0
2015-02-08 23:51:59,20,27,0,454,0
2015-02-08 23:53:00,20,27,0,460,0
2015-02-08 23:54:00,20,27,0,462,0
2015-02-08 23:55:00,20,27,0,461,0
2015-02-08 23:55:59,20,27,0,456,0
2015-02-08 23:57:00,20,27,0,456,0
2015-02-08 23:57:59,20,27,0,459,0
2015-02-08 23:58:59,20,27,0,458,0
2015-02-09 00:00:00,20,27,0,459,0
2015-02-09 00:01:00,20,27,0,459,0
2015-02-09 00:02:00,20,27,0,458,0
2015-02-09 00:03:00,20,27,0,457,0
2015-02-09 00:04:00,20,27,0,458,0
2015-02-09 00:04:59,20,27,0,457,0
2015-02-09 00:06:00,20,27,0,455,0
2015-02-09 00:07:00,20,27,0,460,0
2015-02-09 00:08:00,20,27,0,457,0
2015-02-09 00:08:59,20,27,0,457,0
2015-02-09 00:10:00,20,27,0,456,0
2015-02-09 00:10:59,20,27,0,461,0
2015-02-09 00:11:59,20,27,0,459,0
2015-02-09 00:13:00,20,27,0,457,0
2015-02-09 00:14:00,20,27,0,455,0
2015-02-09 00:15:00,20,27,0,456,0
2015-02-09 00:16:00,20,27,0,461,0
2015-02-09 00:16:59,20,27,0,458,0
2015-02-09 00:17:59,20,27,0,460,0
2015-02-09 00:19:00,20,27,0,462,0
2015-02-09 00:20:00,20,27,0,462,0
2015-02-09 00:21:00,20,27,0,452,0
2015-02-09 00:22:00,20,27,0,457,0
2015-02-09 00:23:00,20,27,0,459,0
2015-02-09 00:23:59,20,27,0,452,0
2015-02-09 00:24:59,20,27,0,455,0
2015-02-09 00:26:00,20,27,0,468,0
2015-02-09 00:27:00,20,27,0,465,0
2015-02-09 00:28:00,20,27,0,459,0
2015-02-09 00:29:00,20,27,0,457,0
2015-02-09 00:29:59,20,27,0,458,0
2015-02-09 00:30:59,20,27,0,457,0
2015-02-09 00:32:00,19,27,0,460,0
2015-02-09 00:33:00,19,27,0,466,0
2015-02-09 00:34:00,19,27,0,463,0
2015-02-09 00:35:00,19,27,0,460,0
2015-02-09 00:36:00,19,27,0,463,0
2015-02-09 00:36:59,19,27,0,463,0
2015-02-09 00:38:00,19,27,0,461,0
2015-02-09 00:39:00,19,27,0,464,0
2015-02-09 00:40:00,19,27,0,463,0
2015-02-09 00:40:59,19,27,0,463,0
2015-02-09 00:42:00,19,27,0,459,0
2015-02-09 00:42:59,19,27,0,464,0
2015-02-09 00:43:59,19,27,0,461,0
2015-02-09 00:45:00,19,27,0,464,0
2015-02-09 00:46:00,19,27,0,468,0
2015-02-09 00:47:00,19,27,0,467,0
2015-02-09 00:48:00,19,27,0,459,0
2015-02-09 00:49:00,19,27,0,462,0
2015-02-09 00:49:59,19,27,0,458,0
2015-02-09 00:51:00,19,27,0,458,0
2015-02-09 00:52:00,19,27,0,460,0
2015-02-09 00:53:00,19,27,0,462,0
2015-02-09 00:53:59,19,27,0,462,0
2015-02-09 00:55:00,19,27,0,461,0
2015-02-09 00:55:59,19,27,0,461,0
2015-02-09 00:56:59,19,27,0,461,0
2015-02-09 00:58:00,19,27,0,460,0
2015-02-09 00:59:00,19,27,0,460,0
2015-02-09 01:00:00,19,27,0,463,0
2015-02-09 01:01:00,19,27,0,463,0
2015-02-09 01:01:59,20,27,0,463,0
2015-02-09 01:02:59,19,27,0,464,0
2015-02-09 01:04:00,19,27,0,466,0
2015-02-09 01:05:00,19,27,0,463,0
2015-02-09 01:06:00,19,27,0,461,0
2015-02-09 01:07:00,19,27,0,465,0
2015-02-09 01:08:00,19,27,0,462,0
2015-02-09 01:08:59,19,27,0,458,0
2015-02-09 01:09:59,19,27,0,457,0
2015-02-09 01:11:00,19,27,0,461,0
2015-02-09 01:12:00,19,27,0,457,0
2015-02-09 01:13:00,19,27,0,459,0
2015-02-09 01:14:00,19,27,0,468,0
2015-02-09 01:14:59,19,27,0,469,0
2015-02-09 01:15:59,20,27,0,465,0
2015-02-09 01:17:00,19,27,0,463,0
2015-02-09 01:18:00,19,27,0,458,0
2015-02-09 01:19:00,19,27,0,459,0
2015-02-09 01:20:00,19,27,0,459,0
2015-02-09 01:21:00,19,27,0,462,0
2015-02-09 01:21:59,20,27,0,464,0
2015-02-09 01:23:00,19,27,0,464,0
2015-02-09 01:24:00,19,27,0,459,0
2015-02-09 01:25:00,19,27,0,460,0
2015-02-09 01:25:59,20,27,0,465,0
2015-02-09 01:27:00,19,27,0,467,0
2015-02-09 01:27:59,19,27,0,467,0
2015-02-09 01:28:59,20,27,0,459,0
2015-02-09 01:30:00,19,27,0,457,0
2015-02-09 01:31:00,19,27,0,460,0
2015-02-09 01:32:00,19,27,0,464,0
2015-02-09 01:33:00,19,27,0,465,0
2015-02-09 01:34:00,20,27,0,464,0
2015-02-09 01:34:59,19,27,0,463,0
2015-02-09 01:36:00,19,27,0,462,0
2015-02-09 01:37:00,19,27,0,461,0
2015-02-09 01:38:00,19,27,0,460,0
2015-02-09 01:38:59,19,27,0,459,0
2015-02-09 01:40:00,19,27,0,465,0
2015-02-09 01:40:59,19,27,0,466,0
2015-02-09 01:41:59,19,27,0,463,0
2015-02-09 01:43:00,19,27,0,462,0
2015-02-09 01:44:00,19,27,0,463,0
2015-02-09 01:45:00,19,27,0,466,0
2015-02-09 01:46:00,19,27,0,466,0
2015-02-09 01:46:59,19,27,0,463,0
2015-02-09 01:47:59,19,27,0,457,0
2015-02-09 01:49:00,19,27,0,459,0
2015-02-09 01:50:00,19,27,0,464,0
2015-02-09 01:51:00,19,27,0,467,0
2015-02-09 01:52:00,19,27,0,464,0
2015-02-09 01:53:00,19,27,0,457,0
2015-02-09 01:53:59,19,27,0,456,0
2015-02-09 01:54:59,19,27,0,464,0
2015-02-09 01:56:00,19,27,0,468,0
2015-02-09 01:57:00,19,27,0,469,0
2015-02-09 01:58:00,19,27,0,466,0
2015-02-09 01:59:00,19,27,0,465,0
2015-02-09 01:59:59,19,27,0,470,0
2015-02-09 02:00:59,19,27,0,467,0
2015-02-09 02:02:00,19,27,0,468,0
2015-02-09 02:03:00,19,27,0,465,0
2015-02-09 02:04:00,19,27,0,465,0
2015-02-09 02:05:00,19,27,0,466,0
2015-02-09 02:06:00,19,27,0,465,0
2015-02-09 02:06:59,19,27,0,465,0
2015-02-09 02:08:00,19,27,0,468,0
2015-02-09 02:09:00,19,27,0,470,0
2015-02-09 02:10:00,19,27,0,472,0
2015-02-09 02:10:59,19,27,0,472,0
2015-02-09 02:12:00,19,27,0,471,0
2015-02-09 02:12:59,19,27,0,464,0
2015-02-09 02:13:59,19,27,0,467,0
2015-02-09 02:15:00,19,27,0,466,0
2015-02-09 02:16:00,19,27,0,471,0
2015-02-09 02:17:00,19,27,0,469,0
2015-02-09 02:18:00,19,27,0,467,0
2015-02-09 02:19:00,19,27,0,471,0
2015-02-09 02:19:59,19,27,0,473,0
2015-02-09 02:21:00,19,27,0,473,0
2015-02-09 02:22:00,19,27,0,474,0
2015-02-09 02:23:00,19,27,0,466,0
2015-02-09 02:23:59,19,27,0,467,0
2015-02-09 02:25:00,19,27,0,469,0
2015-02-09 02:25:59,19,27,0,471,0
2015-02-09 02:26:59,19,27,0,471,0
2015-02-09 02:28:00,19,27,0,473,0
2015-02-09 02:29:00,19,27,0,472,0
2015-02-09 02:30:00,19,27,0,472,0
2015-02-09 02:31:00,19,27,0,472,0
2015-02-09 02:31:59,19,27,0,471,0
2015-02-09 02:32:59,19,27,0,468,0
2015-02-09 02:34:00,19,27,0,470,0
2015-02-09 02:35:00,19,27,0,469,0
2015-02-09 02:36:00,19,27,0,470,0
2015-02-09 02:37:00,19,27,0,471,0
2015-02-09 02:38:00,19,27,0,472,0
2015-02-09 02:38:59,19,27,0,470,0
2015-02-09 02:39:59,19,27,0,468,0
2015-02-09 02:41:00,19,27,0,469,0
2015-02-09 02:42:00,19,27,0,472,0
2015-02-09 02:43:00,19,27,0,474,0
2015-02-09 02:44:00,19,27,0,468,0
2015-02-09 02:44:59,19,27,0,471,0
2015-02-09 02:45:59,19,27,0,471,0
2015-02-09 02:47:00,19,27,0,468,0
2015-02-09 02:48:00,19,27,0,469,0
2015-02-09 02:49:00,19,27,0,469,0
2015-02-09 02:50:00,19,27,0,471,0
2015-02-09 02:51:00,19,27,0,471,0
2015-02-09 02:51:59,19,27,0,472,0
2015-02-09 02:53:00,19,27,0,468,0
2015-02-09 02:54:00,19,27,0,464,0
2015-02-09 02:55:00,19,27,0,468,0
2015-02-09 02:55:59,20,27,0,472,0
2015-02-09 02:57:00,20,27,0,473,0
2015-02-09 02:57:59,19,27,0,476,0
2015-02-09 02:58:59,19,27,0,471,0
2015-02-09 03:00:00,19,27,0,469,0
2015-02-09 03:01:00,19,27,0,470,0
2015-02-09 03:02:00,19,27,0,469,0
2015-02-09 03:03:00,19,27,0,468,0
2015-02-09 03:04:00,19,27,0,465,0
2015-02-09 03:04:59,19,27,0,464,0
2015-02-09 03:06:00,19,27,0,470,0
2015-02-09 03:07:00,19,27,0,471,0
2015-02-09 03:08:00,19,27,0,473,0
2015-02-09 03:08:59,19,27,0,472,0
2015-02-09 03:10:00,19,27,0,472,0
2015-02-09 03:10:59,19,27,0,469,0
2015-02-09 03:11:59,19,27,0,467,0
2015-02-09 03:13:00,19,27,0,472,0
2015-02-09 03:14:00,19,27,0,465,0
2015-02-09 03:15:00,19,27,0,465,0
2015-02-09 03:16:00,19,27,0,464,0
2015-02-09 03:16:59,19,27,0,472,0
2015-02-09 03:17:59,19,27,0,471,0
2015-02-09 03:19:00,19,27,0,466,0
2015-02-09 03:20:00,19,27,0,468,0
2015-02-09 03:21:00,19,27,0,470,0
2015-02-09 03:22:00,19,27,0,469,0
2015-02-09 03:23:00,19,27,0,468,0
2015-02-09 03:23:59,19,27,0,472,0
2015-02-09 03:24:59,19,27,0,473,0
2015-02-09 03:26:00,19,27,0,472,0
2015-02-09 03:27:00,19,27,0,472,0
2015-02-09 03:28:00,19,27,0,471,0
2015-02-09 03:29:00,19,27,0,467,0
2015-02-09 03:29:59,19,27,0,471,0
2015-02-09 03:30:59,19,27,0,474,0
2015-02-09 03:32:00,19,27,0,478,0
2015-02-09 03:33:00,19,27,0,472,0
2015-02-09 03:34:00,19,27,0,475,0
2015-02-09 03:35:00,19,27,0,476,0
2015-02-09 03:36:00,19,27,0,472,0
2015-02-09 03:36:59,19,27,0,479,0
2015-02-09 03:38:00,19,27,0,479,0
2015-02-09 03:39:00,19,27,0,471,0
2015-02-09 03:40:00,19,27,0,466,0
2015-02-09 03:40:59,19,27,0,467,0
2015-02-09 03:42:00,19,27,0,469,0
2015-02-09 03:42:59,19,27,0,471,0
2015-02-09 03:43:59,19,27,0,469,0
2015-02-09 03:45:00,19,27,0,469,0
2015-02-09 03:46:00,19,27,0,468,0
2015-02-09 03:47:00,19,27,0,471,0
2015-02-09 03:48:00,19,27,0,472,0
2015-02-09 03:49:00,19,27,0,474,0
2015-02-09 03:49:59,19,27,0,466,0
2015-02-09 03:51:00,19,27,0,466,0
2015-02-09 03:52:00,19,27,0,466,0
2015-02-09 03:53:00,19,27,0,468,0
2015-02-09 03:53:59,19,27,0,471,0
2015-02-09 03:55:00,19,27,0,472,0
2015-02-09 03:55:59,19,27,0,470,0
2015-02-09 03:56:59,19,27,0,473,0
2015-02-09 03:58:00,19,27,0,472,0
2015-02-09 03:59:00,19,27,0,468,0
2015-02-09 04:00:00,19,27,0,465,0
2015-02-09 04:01:00,19,27,0,467,0
2015-02-09 04:01:59,19,27,0,472,0
2015-02-09 04:02:59,19,27,0,467,0
2015-02-09 04:04:00,19,27,0,472,0
2015-02-09 04:05:00,19,27,0,468,0
2015-02-09 04:06:00,19,27,0,468,0
2015-02-09 04:07:00,19,27,0,466,0
2015-02-09 04:08:00,19,27,0,470,0
2015-02-09 04:08:59,19,27,0,467,0
2015-02-09 04:09:59,19,27,0,464,0
2015-02-09 04:11:00,19,27,0,470,0
2015-02-09 04:12:00,19,27,0,473,0
2015-02-09 04:13:00,19,27,0,468,0
2015-02-09 04:14:00,19,27,0,467,0
2015-02-09 04:14:59,19,27,0,463,0
2015-02-09 04:15:59,19,27,0,473,0
2015-02-09 04:17:00,19,27,0,473,0
2015-02-09 04:18:00,19,27,0,471,0
2015-02-09 04:19:00,19,27,0,474,0
2015-02-09 04:20:00,19,27,0,470,0
2015-02-09 04:21:00,19,27,0,471,0
2015-02-09 04:21:59,19,27,0,470,0
2015-02-09 04:23:00,19,27,0,470,0
2015-02-09 04:24:00,19,27,0,471,0
2015-02-09 04:25:00,19,27,0,469,0
2015-02-09 04:25:59,19,27,0,471,0
2015-02-09 04:27:00,19,27,0,467,0
2015-02-09 04:27:59,19,27,0,469,0
2015-02-09 04:28:59,19,27,0,471,0
2015-02-09 04:30:00,19,27,0,466,0
2015-02-09 04:31:00,19,27,0,466,0
2015-02-09 04:32:00,19,27,0,466,0
2015-02-09 04:33:00,19,27,0,470,0
2015-02-09 04:34:00,19,27,0,469,0
2015-02-09 04:34:59,19,27,0,461,0
2015-02-09 04:36:00,19,27,0,465,0
2015-02-09 04:37:00,19,27,0,471,0
2015-02-09 04:38:00,19,27,0,472,0
2015-02-09 04:38:59,19,27,0,469,0
2015-02-09 04:40:00,19,27,0,473,0
2015-02-09 04:40:59,19,27,0,467,0
2015-02-09 04:41:59,19,27,0,468,0
2015-02-09 04:43:00,19,27,0,463,0
2015-02-09 04:44:00,19,27,0,464,0
2015-02-09 04:45:00,19,27,0,458,0
2015-02-09 04:46:00,19,27,0,459,0
2015-02-09 04:46:59,19,27,0,463,0
2015-02-09 04:47:59,19,27,0,460,0
2015-02-09 04:49:00,19,27,0,466,0
2015-02-09 04:50:00,19,27,0,466,0
2015-02-09 04:51:00,19,27,0,466,0
2015-02-09 04:52:00,19,27,0,467,0
2015-02-09 04:53:00,19,27,0,468,0
2015-02-09 04:53:59,19,27,0,466,0
2015-02-09 04:54:59,19,27,0,463,0
2015-02-09 04:56:00,19,27,0,465,0
2015-02-09 04:57:00,19,27,0,465,0
2015-02-09 04:58:00,19,27,0,466,0
2015-02-09 04:59:00,19,27,0,465,0
2015-02-09 04:59:59,19,27,0,468,0
2015-02-09 05:00:59,19,27,0,462,0
2015-02-09 05:02:00,19,27,0,460,0
2015-02-09 05:03:00,19,27,0,463,0
2015-02-09 05:04:00,19,27,0,468,0
2015-02-09 05:05:00,19,27,0,468,0
2015-02-09 05:06:00,19,27,0,461,0
2015-02-09 05:06:59,19,27,0,464,0
2015-02-09 05:08:00,19,27,0,467,0
2015-02-09 05:09:00,19,27,0,468,0
2015-02-09 05:10:00,19,27,0,465,0
2015-02-09 05:10:59,19,27,0,465,0
2015-02-09 05:12:00,19,27,0,458,0
2015-02-09 05:12:59,19,27,0,461,0
2015-02-09 05:13:59,19,27,0,466,0
2015-02-09 05:15:00,19,27,0,465,0
2015-02-09 05:16:00,19,27,0,460,0
2015-02-09 05:17:00,19,27,0,457,0
2015-02-09 05:18:00,20,27,0,461,0
2015-02-09 05:19:00,20,27,0,460,0
2015-02-09 05:19:59,19,27,0,461,0
2015-02-09 05:21:00,20,27,0,461,0
2015-02-09 05:22:00,20,27,0,459,0
2015-02-09 05:23:00,20,27,0,461,0
2015-02-09 05:23:59,20,27,0,460,0
2015-02-09 05:25:00,20,27,0,463,0
2015-02-09 05:25:59,20,27,0,466,0
2015-02-09 05:26:59,20,27,0,467,0
2015-02-09 05:28:00,20,27,0,464,0
2015-02-09 05:29:00,20,27,0,462,0
2015-02-09 05:30:00,20,27,0,461,0
2015-02-09 05:31:00,20,27,0,456,0
2015-02-09 05:31:59,20,27,0,460,0
2015-02-09 05:32:59,20,27,0,461,0
2015-02-09 05:34:00,20,27,0,461,0
2015-02-09 05:35:00,20,27,0,465,0
2015-02-09 05:36:00,20,27,0,466,0
2015-02-09 05:37:00,20,27,0,460,0
2015-02-09 05:38:00,20,27,0,459,0
2015-02-09 05:38:59,20,27,0,457,0
2015-02-09 05:39:59,20,27,0,456,0
2015-02-09 05:41:00,19,27,0,462,0
2015-02-09 05:42:00,19,27,0,462,0
2015-02-09 05:43:00,19,27,0,464,0
2015-02-09 05:44:00,19,27,0,459,0
2015-02-09 05:44:59,19,27,0,461,0
2015-02-09 05:45:59,19,27,0,462,0
2015-02-09 05:47:00,19,27,0,465,0
2015-02-09 05:48:00,19,27,0,465,0
2015-02-09 05:49:00,19,27,0,461,0
2015-02-09 05:50:00,19,27,0,461,0
2015-02-09 05:51:00,19,27,0,460,0
2015-02-09 05:51:59,19,27,0,462,0
2015-02-09 05:53:00,19,27,0,465,0
2015-02-09 05:54:00,19,27,0,465,0
2015-02-09 05:55:00,19,27,0,467,0
2015-02-09 05:55:59,19,27,0,463,0
2015-02-09 05:57:00,19,27,0,460,0
2015-02-09 05:57:59,19,27,0,457,0
2015-02-09 05:58:59,19,27,0,464,0
2015-02-09 06:00:00,19,27,0,466,0
2015-02-09 06:01:00,19,27,0,467,0
2015-02-09 06:02:00,19,27,0,467,0
2015-02-09 06:03:00,19,27,0,470,0
2015-02-09 06:04:00,19,27,0,462,0
2015-02-09 06:04:59,19,27,0,460,0
2015-02-09 06:06:00,20,27,0,463,0
2015-02-09 06:07:00,20,27,0,459,0
2015-02-09 06:08:00,20,27,0,460,0
2015-02-09 06:08:59,20,27,0,453,0
2015-02-09 06:10:00,20,27,0,462,0
2015-02-09 06:10:59,20,27,0,463,0
2015-02-09 06:11:59,20,27,0,467,0
2015-02-09 06:13:00,20,27,0,465,0
2015-02-09 06:14:00,20,27,0,470,0
2015-02-09 06:15:00,20,27,0,467,0
2015-02-09 06:16:00,19,26,0,465,0
2015-02-09 06:16:59,19,26,0,460,0
2015-02-09 06:17:59,19,26,0,462,0
2015-02-09 06:19:00,19,26,0,461,0
2015-02-09 06:20:00,19,26,0,463,0
2015-02-09 06:21:00,19,26,0,468,0
2015-02-09 06:22:00,19,26,0,471,0
2015-02-09 06:23:00,19,26,0,461,0
2015-02-09 06:23:59,19,26,0,456,0
2015-02-09 06:24:59,19,26,0,460,0
2015-02-09 06:26:00,19,26,0,465,0
2015-02-09 06:27:00,19,26,0,467,0
2015-02-09 06:28:00,19,26,0,469,0
2015-02-09 06:29:00,19,26,0,466,0
2015-02-09 06:29:59,19,26,0,464,0
2015-02-09 06:30:59,19,26,0,464,0
2015-02-09 06:32:00,19,26,0,466,0
2015-02-09 06:33:00,19,26,0,467,0
2015-02-09 06:34:00,19,26,0,463,0
2015-02-09 06:35:00,19,26,0,462,0
2015-02-09 06:36:00,19,26,0,461,0
2015-02-09 06:36:59,19,26,0,460,0
2015-02-09 06:38:00,19,26,0,467,0
2015-02-09 06:39:00,19,26,0,468,0
2015-02-09 06:40:00,19,26,0,469,0
2015-02-09 06:40:59,19,26,0,466,0
2015-02-09 06:42:00,19,26,0,458,0
2015-02-09 06:42:59,19,26,0,458,0
2015-02-09 06:43:59,19,26,0,466,0
2015-02-09 06:45:00,19,26,0,465,0
2015-02-09 06:46:00,19,26,0,465,0
2015-02-09 06:47:00,19,26,0,465,0
2015-02-09 06:48:00,19,26,0,462,0
2015-02-09 06:49:00,19,26,0,462,0
2015-02-09 06:49:59,19,26,0,463,0
2015-02-09 06:51:00,19,26,0,466,0
2015-02-09 06:52:00,19,26,0,466,0
2015-02-09 06:53:00,19,26,0,467,0
2015-02-09 06:53:59,19,26,0,466,0
2015-02-09 06:55:00,19,26,0,469,0
2015-02-09 06:55:59,19,26,0,469,0
2015-02-09 06:56:59,19,26,0,463,0
2015-02-09 06:58:00,19,26,0,468,0
2015-02-09 06:59:00,19,26,0,469,0
2015-02-09 07:00:00,19,26,0,471,0
2015-02-09 07:01:00,19,26,0,471,0
2015-02-09 07:01:59,19,26,0,470,0
2015-02-09 07:02:59,19,26,0,469,0
2015-02-09 07:04:00,19,26,0,469,0
2015-02-09 07:05:00,19,26,0,464,0
2015-02-09 07:06:00,19,26,0,466,0
2015-02-09 07:07:00,19,26,0,468,0
2015-02-09 07:08:00,19,26,0,467,0
2015-02-09 07:08:59,19,26,0,467,0
2015-02-09 07:09:59,19,26,0,469,0
2015-02-09 07:11:00,19,26,0,469,0
2015-02-09 07:12:00,19,26,0,466,0
2015-02-09 07:13:00,19,26,0,465,0
2015-02-09 07:14:00,19,26,0,469,0
2015-02-09 07:14:59,19,26,0,469,0
2015-02-09 07:15:59,19,26,0,471,0
